인허가일자,좌표정보(X),좌표정보(Y),폐업일자,영업상태명,정보
2015-03-02,127.09513466654047,37.53946657740273,,영업/정상,서울시광진구체육도장업인허가정보.csv
2015-04-16,127.0933983365716,37.55464086500808,,영업/정상,서울시광진구체육도장업인허가정보.csv
2015-05-21,127.08789915676928,37.55425830809724,,영업/정상,서울시광진구체육도장업인허가정보.csv
2015-06-23,127.07459648743959,37.53635174917983,20170524,폐업,서울시광진구체육도장업인허가정보.csv
2015-10-26,,,,영업/정상,서울시광진구체육도장업인허가정보.csv
2015-11-23,127.08441517086277,37.535307343744606,20221117,폐업,서울시광진구체육도장업인허가정보.csv
2016-03-17,,,,영업/정상,서울시광진구체육도장업인허가정보.csv
2016-10-26,127.08374957884324,37.531206362792275,,영업/정상,서울시광진구체육도장업인허가정보.csv
2017-02-28,127.09849728581659,37.54258948958824,,영업/정상,서울시광진구체육도장업인허가정보.csv
2017-03-17,127.08466258125664,37.544252047026596,20171016,폐업,서울시광진구체육도장업인허가정보.csv
2017-05-23,127.0696026668037,37.544101258209466,,영업/정상,서울시광진구체육도장업인허가정보.csv
2017-09-12,127.1047540825297,37.54600031579593,,영업/정상,서울시광진구체육도장업인허가정보.csv
2017-10-16,,,,영업/정상,서울시광진구체육도장업인허가정보.csv
2018-02-05,127.07621018873817,37.555053957606624,,영업/정상,서울시광진구체육도장업인허가정보.csv
2018-11-21,127.08820870271272,37.54576302705576,,영업/정상,서울시광진구체육도장업인허가정보.csv
2019-10-08,127.0884627438245,37.547584023498665,20200508,폐업,서울시광진구체육도장업인허가정보.csv
2019-12-04,127.08247956031559,37.55671411858977,20230112,폐업,서울시광진구체육도장업인허가정보.csv
2020-06-12,127.06969155512202,37.53511193483936,,영업/정상,서울시광진구체육도장업인허가정보.csv
2020-06-23,127.07636422166057,37.53461420580792,,영업/정상,서울시광진구체육도장업인허가정보.csv
2020-07-07,127.08769456777516,37.55756703712434,,영업/정상,서울시광진구체육도장업인허가정보.csv
2021-11-02,127.08813961769054,37.5390107373599,,영업/정상,서울시광진구체육도장업인허가정보.csv
2022-04-12,127.08106204759423,37.56520035396787,,영업/정상,서울시광진구체육도장업인허가정보.csv
2022-07-21,127.06818576553616,37.53753408267491,,영업/정상,서울시광진구체육도장업인허가정보.csv
2022-09-28,127.08703421630989,37.53759415878039,,영업/정상,서울시광진구체육도장업인허가정보.csv
2023-02-16,127.07196076051004,37.54341588904764,,영업/정상,서울시광진구체육도장업인허가정보.csv
2023-05-11,127.08150671860584,37.556772139500296,,영업/정상,서울시광진구체육도장업인허가정보.csv
2023-08-29,127.08477690194219,37.5445384194638,,영업/정상,서울시광진구체육도장업인허가정보.csv
2023-09-08,127.07984447685459,37.532094618595984,,영업/정상,서울시광진구체육도장업인허가정보.csv
2023-09-25,127.08274195749266,37.56254761768704,,영업/정상,서울시광진구체육도장업인허가정보.csv
