관리번호,위도,경도,정보,geometry,index_right
아차산로19-2,37.5467414,127.107248,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.107248 37.5467414),116584.0
아차산로19-3,37.5467695,127.1070209,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.1070209 37.5467695),116584.0
아차산로19-4,37.5468072,127.1067843,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.1067843 37.5468072),116584.0
아차산로19-6,37.5470093,127.1063554,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.1063554 37.5470093),116584.0
아차산로19-7,37.5465289,127.1059097,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.1059097 37.5465289),116584.0
아차산로19-8,37.5469527,127.1061922,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.1061922 37.5469527),116584.0
아차산로19-9,37.5471921,127.1064176,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.1064176 37.5471921),116584.0
아차산로2-1,37.5408723,127.0684996,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0684996 37.5408723),114747.0
아차산로2-10,37.5418371,127.0656612,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0656612 37.5418371),114288.0
아차산로2-11,37.5419369,127.0653751,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0653751 37.5419369),114288.0
아차산로2-12,37.5420383,127.0650735,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0650735 37.5420383),114288.0
아차산로2-13,37.5421471,127.0647489,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0647489 37.5421471),114288.0
아차산로2-14,37.5422831,127.0643556,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0643556 37.5422831),114288.0
아차산로2-2,37.5409811,127.0681852,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0681852 37.5409811),114747.0
아차산로2-3,37.541098,127.067842,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.067842 37.541098),114747.0
아차산로2-4,37.5411963,127.0675569,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0675569 37.5411963),114747.0
아차산로2-5,37.5413079,127.0672272,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0672272 37.5413079),114747.0
아차산로2-6,37.5414227,127.0668976,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0668976 37.5414227),114747.0
아차산로2-7,37.5415233,127.0665972,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0665972 37.5415233),114747.0
아차산로2-8,37.5416259,127.06629,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.06629 37.5416259),114747.0
아차산로2-9,37.5417391,127.0659656,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0659656 37.5417391),114747.0
아차산로20-1,37.544803,127.1037021,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.1037021 37.544803),116583.0
아차산로20-10,37.5464444,127.105219,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.105219 37.5464444),116584.0
아차산로20-10,37.5431261,127.1010816,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.1010816 37.5431261),116124.0
아차산로20-11,37.5461289,127.1049746,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.1049746 37.5461289),116584.0
아차산로20-11,37.5430723,127.1007209,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.1007209 37.5430723),116124.0
아차산로20-12,37.5429389,127.1003854,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.1003854 37.5429389),116124.0
아차산로20-12,37.5459243,127.1047998,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.1047998 37.5459243),116584.0
아차산로20-13,37.5457266,127.1046131,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.1046131 37.5457266),116584.0
아차산로20-13,37.5428059,127.0999993,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0999993 37.5428059),116124.0
아차산로20-14,37.5455017,127.1044228,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.1044228 37.5455017),116584.0
아차산로20-14,37.5426638,127.0995857,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0995857 37.5426638),116124.0
아차산로20-15,37.5425455,127.0992459,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0992459 37.5425455),116124.0
아차산로20-16,37.5424277,127.0989122,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0989122 37.5424277),116124.0
아차산로20-17,37.5422714,127.0985591,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0985591 37.5422714),116124.0
아차산로20-2,37.5446157,127.103554,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.103554 37.5446157),116583.0
아차산로20-3,37.5443512,127.1033174,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.1033174 37.5443512),116583.0
아차산로20-4,37.5440421,127.10304,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.10304 37.5440421),116583.0
아차산로20-5,37.54383,127.1028321,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.1028321 37.54383),116583.0
아차산로20-6,37.5436354,127.1025273,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.1025273 37.5436354),116583.0
아차산로20-7,37.5434848,127.1021674,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.1021674 37.5434848),116583.0
아차산로20-8,37.5433521,127.1017647,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.1017647 37.5433521),116583.0
아차산로20-9,37.5432335,127.1014171,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.1014171 37.5432335),116583.0
아차산로21-1,37.5483115,127.1074623,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.1074623 37.5483115),116584.0
아차산로21-10,37.5502651,127.1089423,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.1089423 37.5502651),116584.0
아차산로21-11,37.5501801,127.1091213,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.1091213 37.5501801),116584.0
아차산로21-12,37.5505701,127.1089937,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.1089937 37.5505701),116584.0
아차산로21-13,37.5507254,127.1090875,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.1090875 37.5507254),116584.0
아차산로21-2,37.5485766,127.1076582,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.1076582 37.5485766),116584.0
아차산로21-3,37.5488613,127.1078529,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.1078529 37.5488613),116584.0
아차산로21-4,37.5491551,127.1080454,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.1080454 37.5491551),116584.0
아차산로21-5,37.5493833,127.1082009,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.1082009 37.5493833),116584.0
아차산로21-6,37.5495629,127.10832,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.10832 37.5495629),116584.0
아차산로21-7,37.5497524,127.1084466,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.1084466 37.5497524),116584.0
아차산로21-8,37.5499825,127.1086074,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.1086074 37.5499825),116584.0
아차산로21-9,37.550263,127.1087904,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.1087904 37.550263),116584.0
아차산로22-1,37.5480673,127.1068121,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.1068121 37.5480673),116584.0
아차산로22-15,37.5475578,127.1058544,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.1058544 37.5475578),116584.0
아차산로22-16,37.5471997,127.1058284,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.1058284 37.5471997),116584.0
아차산로22-17,37.5474015,127.1058452,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.1058452 37.5474015),116584.0
아차산로22-18,37.5470923,127.1057896,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.1057896 37.5470923),116584.0
아차산로22-19,37.5469684,127.1056632,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.1056632 37.5469684),116584.0
아차산로22-2,37.5478839,127.1066084,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.1066084 37.5478839),116584.0
아차산로22-20,37.546823,127.1055119,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.1055119 37.546823),116584.0
아차산로22-21,37.5466657,127.105367,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.105367 37.5466657),116584.0
아차산로22-22,37.5465167,127.1052192,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.1052192 37.5465167),116584.0
아차산로22-3,37.5476725,127.1063924,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.1063924 37.5476725),116584.0
아차산로22-4,37.5474461,127.1061806,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.1061806 37.5474461),116584.0
아차산로22-5,37.5472233,127.1059771,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.1059771 37.5472233),116584.0
아차산로22-6,37.5470195,127.1057619,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.1057619 37.5470195),116584.0
아차산로22-7,37.5468782,127.105615,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.105615 37.5468782),116584.0
아차산로22-8,37.5467198,127.1054686,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.1054686 37.5467198),116584.0
아차산로22-9,37.5465825,127.1053438,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.1053438 37.5465825),116584.0
아차산로23-1,37.550948,127.1088626,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.1088626 37.550948),116584.0
아차산로23-10,37.5487682,127.1073984,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.1073984 37.5487682),116584.0
아차산로23-11,37.5484545,127.1071776,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.1071776 37.5484545),116584.0
아차산로23-12,37.5482414,127.1069819,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.1069819 37.5482414),116584.0
아차산로23-2,37.5507825,127.1087532,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.1087532 37.5507825),116584.0
아차산로23-3,37.5505992,127.1086302,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.1086302 37.5505992),116584.0
아차산로23-4,37.5504101,127.1085076,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.1085076 37.5504101),116584.0
아차산로23-5,37.5499925,127.1082192,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.1082192 37.5499925),116584.0
아차산로23-6,37.5496938,127.1080177,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.1080177 37.5496938),116584.0
아차산로23-7,37.5495427,127.1077173,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.1077173 37.5495427),116584.0
아차산로23-8,37.5493951,127.107813,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.107813 37.5493951),116584.0
아차산로23-9,37.5490867,127.1076197,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.1076197 37.5490867),116584.0
아차산로24-1,37.558589,127.1136655,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.1136655 37.558589),
아차산로24-10,37.5561192,127.1117666,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.1117666 37.5561192),
아차산로24-11,37.5558593,127.1119336,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.1119336 37.5558593),
아차산로24-12,37.5556202,127.1121336,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.1121336 37.5556202),
아차산로24-13,37.5553438,127.1122233,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.1122233 37.5553438),
아차산로24-14,37.5550592,127.1122111,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.1122111 37.5550592),
아차산로24-15,37.5547893,127.1120663,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.1120663 37.5547893),
아차산로24-16,37.5545341,127.1119234,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.1119234 37.5545341),
아차산로24-17,37.5542809,127.1117887,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.1117887 37.5542809),
아차산로24-18,37.5539953,127.1116329,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.1116329 37.5539953),
아차산로24-19,37.5536066,127.1115614,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.1115614 37.5536066),
아차산로24-2,37.5582089,127.113434,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.113434 37.5582089),
아차산로24-20,37.553309,127.1115231,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.1115231 37.553309),
아차산로24-21,37.5529764,127.1114433,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.1114433 37.5529764),
아차산로24-22,37.5527096,127.111328,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.111328 37.5527096),
아차산로24-23,37.5524875,127.1111719,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.1111719 37.5524875),
아차산로24-24,37.552281,127.1109089,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.1109089 37.552281),
아차산로24-25,37.5521968,127.1106057,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.1106057 37.5521968),
아차산로24-26,37.5521545,127.1102489,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.1102489 37.5521545),
아차산로24-27,37.5520975,127.1099789,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.1099789 37.5520975),116584.0
아차산로24-28,37.55202,127.1097535,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.1097535 37.55202),116584.0
아차산로24-29,37.551866,127.1095327,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.1095327 37.551866),116584.0
아차산로24-3,37.557867,127.1132173,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.1132173 37.557867),
아차산로24-30,37.5516423,127.1093287,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.1093287 37.5516423),116584.0
아차산로24-31,37.5514536,127.1092267,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.1092267 37.5514536),116584.0
아차산로24-32,37.55124,127.1090042,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.1090042 37.55124),116584.0
아차산로24-4,37.5575756,127.1129133,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.1129133 37.5575756),
아차산로24-5,37.5573256,127.1125709,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.1125709 37.5573256),
아차산로24-6,37.557074,127.1122452,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.1122452 37.557074),
아차산로24-7,37.5568549,127.111956,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.111956 37.5568549),
아차산로24-8,37.5566417,127.1118358,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.1118358 37.5566417),
아차산로24-9,37.5563626,127.1117324,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.1117324 37.5563626),
아차산로3-1,37.539639,127.0709287,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0709287 37.539639),114747.0
아차산로3-10,37.5388187,127.0736261,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0736261 37.5388187),114747.0
아차산로3-11,37.538749,127.0739115,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0739115 37.538749),114747.0
아차산로3-12,37.5386883,127.0741581,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0741581 37.5386883),114747.0
아차산로3-13,37.5385561,127.0747905,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0747905 37.5385561),115206.0
아차산로3-14,37.5384745,127.0751946,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0751946 37.5384745),115206.0
아차산로3-15,37.5384253,127.0754062,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0754062 37.5384253),115206.0
아차산로3-16,37.5383732,127.0757154,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0757154 37.5383732),115206.0
아차산로3-17,37.5383071,127.0759831,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0759831 37.5383071),115206.0
아차산로3-18,37.5382457,127.076226,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.076226 37.5382457),115206.0
아차산로3-19,37.5381701,127.0765136,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0765136 37.5381701),115206.0
아차산로3-2,37.5395693,127.0711581,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0711581 37.5395693),114747.0
아차산로3-20,37.53811,127.0767386,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0767386 37.53811),115206.0
아차산로3-21,37.53806,127.0769274,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0769274 37.53806),115206.0
아차산로3-3,37.5394783,127.0714386,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0714386 37.5394783),114747.0
아차산로3-4,37.5393992,127.0716827,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0716827 37.5393992),114747.0
아차산로3-5,37.5392603,127.0720822,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0720822 37.5392603),114747.0
아차산로3-6,37.5391659,127.0723853,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0723853 37.5391659),114747.0
아차산로3-7,37.5390879,127.0726479,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0726479 37.5390879),114747.0
아차산로3-8,37.539,127.0729597,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0729597 37.539),114747.0
아차산로3-9,37.5389348,127.0731861,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0731861 37.5389348),114747.0
아차산로36길1-1,37.5384657,127.0741826,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0741826 37.5384657),114747.0
아차산로36길1-10,37.5369021,127.0717734,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0717734 37.5369021),114747.0
아차산로36길1-11,37.5370315,127.0714048,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0714048 37.5370315),114747.0
아차산로36길1-12,37.5369215,127.0712324,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0712324 37.5369215),114747.0
아차산로36길1-13,37.5368368,127.0714762,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0714762 37.5368368),114747.0
아차산로36길1-14,37.536683,127.0719412,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0719412 37.536683),114747.0
아차산로36길1-15,37.536509,127.0724318,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0724318 37.536509),114747.0
아차산로36길1-16,37.5363484,127.0728883,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0728883 37.5363484),114746.0
아차산로36길1-17,37.5362058,127.0733107,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0733107 37.5362058),114746.0
아차산로36길1-2,37.5380945,127.074064,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.074064 37.5380945),114747.0
아차산로36길1-3,37.5377099,127.0739421,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0739421 37.5377099),114747.0
아차산로36길1-4,37.5373704,127.0738417,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0738417 37.5373704),114747.0
아차산로36길1-5,37.5369034,127.0736916,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0736916 37.5369034),114747.0
아차산로36길1-6,37.5365076,127.073581,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.073581 37.5365076),114747.0
아차산로36길1-7,37.5363846,127.0732337,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0732337 37.5363846),114746.0
아차산로36길1-8,37.5365363,127.0728028,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0728028 37.5365363),114747.0
아차산로36길1-9,37.5367482,127.0722299,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0722299 37.5367482),114747.0
아차산로36길2-1,37.5362588,127.0736782,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0736782 37.5362588),114746.0
아차산로36길2-2,37.5366515,127.0738118,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0738118 37.5366515),114747.0
아차산로36길2-3,37.5371184,127.073962,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.073962 37.5371184),114747.0
아차산로36길2-4,37.5375539,127.0741066,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0741066 37.5375539),114747.0
아차산로36길2-5,37.5379002,127.0742071,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0742071 37.5379002),114747.0
아차산로36길2-6,37.5383344,127.0743484,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0743484 37.5383344),114747.0
아차산로36길2-7,37.5386277,127.0744458,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0744458 37.5386277),114747.0
아차산로4-1,37.5383563,127.0771036,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0771036 37.5383563),115206.0
아차산로4-10,37.5389724,127.0747297,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0747297 37.5389724),115206.0
아차산로4-11,37.5390898,127.0743095,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0743095 37.5390898),114747.0
아차산로4-12,37.5391852,127.0740702,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0740702 37.5391852),114747.0
아차산로4-13,37.5392612,127.0737651,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0737651 37.5392612),114747.0
아차산로4-14,37.5393463,127.0734259,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0734259 37.5393463),114747.0
아차산로4-15,37.5394508,127.0730348,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0730348 37.5394508),114747.0
아차산로4-16,37.5395564,127.0727011,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0727011 37.5395564),114747.0
아차산로4-17,37.5396965,127.0722806,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0722806 37.5396965),114747.0
아차산로4-18,37.5397981,127.0719791,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0719791 37.5397981),114747.0
아차산로4-19,37.5399011,127.0716596,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0716596 37.5399011),114747.0
아차산로4-2,37.5384163,127.0768614,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0768614 37.5384163),115206.0
아차산로4-20,37.5399939,127.0713823,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0713823 37.5399939),114747.0
아차산로4-21,37.5401081,127.0710423,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0710423 37.5401081),114747.0
아차산로4-3,37.538499,127.0765301,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0765301 37.538499),115206.0
아차산로4-4,37.5385691,127.076247,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.076247 37.5385691),115206.0
아차산로4-5,37.5386392,127.0759651,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0759651 37.5386392),115206.0
아차산로4-6,37.5387184,127.0756514,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0756514 37.5387184),115206.0
아차산로4-7,37.5387701,127.0754439,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0754439 37.5387701),115206.0
아차산로4-8,37.5388188,127.0752478,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0752478 37.5388188),115206.0
아차산로4-9,37.5388807,127.0750376,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0750376 37.5388807),115206.0
아차산로5-1,37.5379823,127.0772861,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0772861 37.5379823),115206.0
아차산로5-10,37.5374209,127.0796448,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0796448 37.5374209),115206.0
아차산로5-11,37.5373712,127.0798464,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0798464 37.5373712),115206.0
아차산로5-12,37.537286,127.0801803,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0801803 37.537286),115206.0
아차산로5-13,37.5372133,127.0804755,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0804755 37.5372133),115206.0
아차산로5-14,37.5371552,127.0807054,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0807054 37.5371552),115206.0
아차산로5-2,37.5379292,127.0775015,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0775015 37.5379292),115206.0
아차산로5-3,37.5378853,127.0776856,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0776856 37.5378853),115206.0
아차산로5-4,37.5377771,127.0781086,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0781086 37.5377771),115206.0
아차산로5-5,37.5377261,127.0783088,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0783088 37.5377261),115206.0
아차산로5-6,37.5376448,127.0786288,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0786288 37.5376448),115206.0
아차산로5-7,37.5375757,127.0788753,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0788753 37.5375757),115206.0
아차산로5-8,37.5375256,127.0790931,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0790931 37.5375256),115206.0
아차산로5-9,37.5374914,127.0793632,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0793632 37.5374914),115206.0
아차산로6-1,37.5373659,127.0810549,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0810549 37.5373659),115206.0
아차산로6-10,37.5379761,127.0786044,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0786044 37.5379761),115206.0
아차산로6-11,37.5380593,127.0782638,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0782638 37.5380593),115206.0
아차산로6-12,37.5381174,127.0780309,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0780309 37.5381174),115206.0
아차산로6-13,37.5381746,127.0777975,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0777975 37.5381746),115206.0
아차산로6-14,37.5382362,127.0775528,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0775528 37.5382362),115206.0
아차산로6-15,37.5382979,127.0773027,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0773027 37.5382979),115206.0
아차산로6-2,37.5374338,127.0807924,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0807924 37.5374338),115206.0
아차산로6-3,37.537517,127.0804542,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0804542 37.537517),115206.0
아차산로6-4,37.5375619,127.0802822,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0802822 37.5375619),115206.0
아차산로6-5,37.5376155,127.0800643,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0800643 37.5376155),115206.0
아차산로6-6,37.5377035,127.0797129,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0797129 37.5377035),115206.0
아차산로6-7,37.5377816,127.0794066,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0794066 37.5377816),115206.0
